source_dataset	dataset	species	section_id	technology	validation_strategy	n_cells_or_bins	n_groups	n_lr_pairs_in_table	random_seed	n_permutations	validation_score_method	expression_potential_stat	expression_potential_power	kernel	score_type	null_model	k	top_k	n_pairs	observed_mean	observed_score	null_mean	null_sd	top_k_enrichment_z	top_k_empirical_pvalue	enrichment_z	empirical_p
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	celltype_permutation	1000	1000	1000	6.845069471318643e-05	6.845069471318643e-05	7.700308315006132e-05	1.7074041340616534e-05	-0.5009000661448597	0.6403596403596403	-0.5009000661448597	0.6403596403596403
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	matched_random_lr	1000	1000	1000	6.845069471318643e-05	6.845069471318643e-05	6.225574020859825e-05	4.05541856500263e-06	1.5275746276967	0.0759240759240759	1.5275746276967	0.0759240759240759
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	score_permutation	1000	1000	1000	6.845069471318643e-05	6.845069471318643e-05	6.845069471318644e-05	1.3559308506083394e-20	-0.999499874937461	1.0	-0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	pooled	5000	5000	4022	7.827996725091691e-05	7.827996725091691e-05	7.95551780893554e-05	1.145903230224135e-05	-0.1112843392708709	0.4396400899775056	-0.1112843392708709	0.4396400899775056
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	coordinate_permutation	5000	5000	4022	7.827996725091691e-05	7.827996725091691e-05	7.726984132682727e-05	6.467333268402264e-07	1.5618893942343433	0.0699300699300699	1.5618893942343433	0.0699300699300699
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	celltype_permutation	5000	5000	4022	7.827996725091691e-05	7.827996725091691e-05	8.903432183179132e-05	1.9711399860932385e-05	-0.5455906052714874	0.6653346653346653	-0.5455906052714874	0.6653346653346653
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	matched_random_lr	5000	5000	4022	7.827996725091691e-05	7.827996725091691e-05	7.363658194788613e-05	2.193107706886543e-06	2.11726277211564	0.0249750249750249	2.11726277211564	0.0249750249750249
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	score_permutation	5000	5000	4022	7.827996725091691e-05	7.827996725091691e-05	7.827996725091692e-05	1.3559308506083394e-20	-0.999499874937461	1.0	-0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	pooled	100	100	100	3.6652745191182064e-05	3.6652745191182064e-05	3.558382784546757e-05	7.626919012191267e-06	0.140150609178605	0.250687328167958	0.140150609178605	0.250687328167958
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	coordinate_permutation	100	100	100	3.6652745191182064e-05	3.6652745191182064e-05	3.610907763707832e-05	3.10465853560624e-07	1.7511347797788703	0.0589410589410589	1.7511347797788703	0.0589410589410589
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	celltype_permutation	100	100	100	3.6652745191182064e-05	3.6652745191182064e-05	4.017124263501992e-05	9.053376866031042e-06	-0.3886392332831664	0.5814185814185814	-0.3886392332831664	0.5814185814185814
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	matched_random_lr	100	100	100	3.6652745191182064e-05	3.6652745191182064e-05	3.615984769908847e-05	9.807971808211414e-06	0.050254782714703	0.3636363636363636	0.050254782714703	0.3636363636363636
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	score_permutation	100	100	100	3.6652745191182064e-05	3.6652745191182064e-05	2.9895143410683605e-05	7.284693543333183e-07	9.27643934545866	0.0009990009990009	9.27643934545866	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	pooled	500	500	500	4.103101807130176e-05	4.103101807130176e-05	4.051312278076917e-05	6.992214014981771e-06	0.0740674254853948	0.25343664083979	0.0740674254853948	0.25343664083979
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	coordinate_permutation	500	500	500	4.103101807130176e-05	4.103101807130176e-05	4.052372138121021e-05	3.479837177547378e-07	1.4578173179042142	0.0809190809190809	1.4578173179042142	0.0809190809190809
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	celltype_permutation	500	500	500	4.103101807130176e-05	4.103101807130176e-05	4.7144807237105056e-05	1.044691033858625e-05	-0.5852246231329921	0.6783216783216783	-0.5852246231329921	0.6783216783216783
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	matched_random_lr	500	500	500	4.103101807130176e-05	4.103101807130176e-05	3.886405921427348e-05	3.8205443704955786e-06	0.567185889467159	0.2557442557442557	0.567185889467159	0.2557442557442557
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	score_permutation	500	500	500	4.103101807130176e-05	4.103101807130176e-05	3.551990329048792e-05	3.908381378672678e-07	14.100759999745646	0.0009990009990009	14.100759999745646	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	pooled	1000	1000	1000	3.83112806410908e-05	3.83112806410908e-05	3.752938916425288e-05	6.03994946539394e-06	0.1294533143559882	0.2001999500124968	0.1294533143559882	0.2001999500124968
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	coordinate_permutation	1000	1000	1000	3.83112806410908e-05	3.83112806410908e-05	3.783342011466638e-05	3.220303714961944e-07	1.483898938489014	0.0769230769230769	1.483898938489014	0.0769230769230769
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	celltype_permutation	1000	1000	1000	3.83112806410908e-05	3.83112806410908e-05	4.31237836427505e-05	9.561736408070644e-06	-0.5033084783217481	0.6413586413586414	-0.5033084783217481	0.6413586413586414
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	matched_random_lr	1000	1000	1000	3.83112806410908e-05	3.83112806410908e-05	3.496140158885679e-05	2.301071357062665e-06	1.4557910348813157	0.0839160839160839	1.4557910348813157	0.0839160839160839
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	score_permutation	1000	1000	1000	3.83112806410908e-05	3.83112806410908e-05	3.419895131073785e-05	2.8790370244755946e-07	14.283697275834797	0.0009990009990009	14.283697275834797	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	pooled	5000	5000	4022	3.865408475338818e-05	3.865408475338818e-05	3.941104231918358e-05	5.634713021338296e-06	-0.1343382640657738	0.4401399650087478	-0.1343382640657738	0.4401399650087478
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	coordinate_permutation	5000	5000	4022	3.865408475338818e-05	3.865408475338818e-05	3.815671554113508e-05	3.196017729071657e-07	1.556215435630804	0.0699300699300699	1.556215435630804	0.0699300699300699
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	celltype_permutation	5000	5000	4022	3.865408475338818e-05	3.865408475338818e-05	4.394554637796664e-05	9.728911258931598e-06	-0.543890419364309	0.6633366633366633	-0.543890419364309	0.6633366633366633
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	matched_random_lr	5000	5000	4022	3.865408475338818e-05	3.865408475338818e-05	3.643296620749665e-05	1.0916194882354638e-06	2.034700341857981	0.0309690309690309	2.034700341857981	0.0309690309690309
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	score_permutation	5000	5000	4022	3.865408475338818e-05	3.865408475338818e-05	3.9108941150135966e-05	1.530503332794602e-07	-2.971939929835032	0.998001998001998	-2.971939929835032	0.998001998001998
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	pooled	100	100	100	0.0010896949510028	0.0010896949510028	0.0009663173484443	0.0003491740892831	0.3533412310511979	0.4483879030242439	0.3533412310511979	0.4483879030242439
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	coordinate_permutation	100	100	100	0.0010896949510028	0.0010896949510028	0.0010751563332324	1.406319712692028e-05	1.033806014319077	0.1008991008991009	1.033806014319077	0.1008991008991009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	celltype_permutation	100	100	100	0.0010896949510028	0.0010896949510028	0.0012658350168659	0.0002940207653134	-0.599073557527071	0.6933066933066933	-0.599073557527071	0.6933066933066933
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	matched_random_lr	100	100	100	0.0010896949510028	0.0010896949510028	0.0004345830926761	3.86043834132692e-05	16.96988270253021	0.0009990009990009	16.96988270253021	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	score_permutation	100	100	100	0.0010896949510028	0.0010896949510028	0.0010896949510028	2.169489360973344e-19	-0.999499874937461	1.0	-0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	pooled	500	500	500	0.0004113291653253	0.0004113291653253	0.0004049698310532	7.773603498245453e-05	0.0818067743433141	0.4518870282429392	0.0818067743433141	0.4518870282429392
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	coordinate_permutation	500	500	500	0.0004113291653253	0.0004113291653253	0.0004063643459055	5.302048752929494e-06	0.9363964103702812	0.1168831168831168	0.9363964103702812	0.1168831168831168
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	celltype_permutation	500	500	500	0.0004113291653253	0.0004113291653253	0.0004772332943536	0.0001105377583979	-0.5962137280821913	0.6913086913086913	-0.5962137280821913	0.6913086913086913
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	matched_random_lr	500	500	500	0.0004113291653253	0.0004113291653253	0.0003249525186283	1.6253016452130594e-05	5.31449943162428	0.0009990009990009	5.31449943162428	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	score_permutation	500	500	500	0.0004113291653253	0.0004113291653253	0.0004113291653253	1.6271170207300078e-19	0.9994998749374608	1.0	0.9994998749374608	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	pooled	1000	1000	1000	0.0002472437247244	0.0002472437247244	0.0002495562248697	4.174198288858409e-05	-0.0553998632841097	0.4553861534616346	-0.0553998632841097	0.4553861534616346
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	coordinate_permutation	1000	1000	1000	0.0002472437247244	0.0002472437247244	0.0002443515445107	3.173502417814773e-06	0.911352768305623	0.1238761238761238	0.911352768305623	0.1238761238761238
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	celltype_permutation	1000	1000	1000	0.0002472437247244	0.0002472437247244	0.0002878926432652	6.661876219294026e-05	-0.6101722278027507	0.6973026973026973	-0.6101722278027507	0.6973026973026973
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	matched_random_lr	1000	1000	1000	0.0002472437247244	0.0002472437247244	0.0002187369869784	8.501600359833042e-06	3.353102538290428	0.0019980019980019	3.353102538290428	0.0019980019980019
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	score_permutation	1000	1000	1000	0.0002472437247244	0.0002472437247244	0.0002472437247244	5.423723402433359e-20	0.999499874937461	1.0	0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	pooled	5000	5000	4022	7.414706155007718e-05	7.414706155007718e-05	7.563058109322404e-05	1.1483333914243244e-05	-0.129188923201719	0.4561359660084979	-0.129188923201719	0.4561359660084979
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	coordinate_permutation	5000	5000	4022	7.414706155007718e-05	7.414706155007718e-05	7.334514943900328e-05	9.424309976876068e-07	0.8508974270174711	0.1288711288711288	0.8508974270174711	0.1288711288711288
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	celltype_permutation	5000	5000	4022	7.414706155007718e-05	7.414706155007718e-05	8.523642347709574e-05	1.971273727973645e-05	-0.5625480505144145	0.6673326673326674	-0.5625480505144145	0.6673326673326674
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	matched_random_lr	5000	5000	4022	7.414706155007718e-05	7.414706155007718e-05	6.979368990671992e-05	2.117594537894351e-06	2.0558098188551592	0.0299700299700299	2.0558098188551592	0.0299700299700299
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	spatial_ccc_score	score_permutation	5000	5000	4022	7.414706155007718e-05	7.414706155007718e-05	7.414706155007719e-05	1.3559308506083394e-20	-0.999499874937461	1.0	-0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	model_weighted_spatial_ccc_score	pooled	100	100	100	0.000372298523912	0.000372298523912	0.0002327348235135	0.0001797491339354	0.7764360102484762	0.1989502624343914	0.7764360102484762	0.1989502624343914
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	model_weighted_spatial_ccc_score	coordinate_permutation	100	100	100	0.000372298523912	0.000372298523912	0.0003673067460904	4.800529405350451e-06	1.0398390260843964	0.0999000999000999	1.0398390260843964	0.0999000999000999
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	model_weighted_spatial_ccc_score	celltype_permutation	100	100	100	0.000372298523912	0.000372298523912	0.0004335885765912	0.0001006214546418	-0.6091151524036895	0.6963036963036963	-0.6091151524036895	0.6963036963036963
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	model_weighted_spatial_ccc_score	matched_random_lr	100	100	100	0.000372298523912	0.000372298523912	0.0001109498872451	1.0230772191760826e-05	25.5453480703351	0.0009990009990009	25.5453480703351	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	expression_only	9252	17	5000	0	1000	expression_only			contact	model_weighted_spatial_ccc_score	score_permutation	100	100	100	0.000372298523912	0.000372298523912	1.909408412722355e-05	6.2310876322921344e-06	56.68423566286083	0.0009990009990009	56.68423566286083	0.0009990009990009
